candidate_id,lon,lat,depth_mllw,town,approval_probability,town_logit_prior,access_score,d_access_m,homes_500m,homes_1000m,mean_land_value,distance_to_shore,dist_lease_cluster,log_mean_land_value,log_distance_to_shore,log_dist_lease_cluster
18694,-69.97487917747074,43.80369035344676,0.59798,Harpswell,0.7487008251612008,-0.3942673911186938,0.3477908756156783,1584.2308679679072,21,62,389091.93548387097,176.80258760827465,1245.0232532459856,12.871573502765342,5.180673876451263,7.1277123614894595
16810,-69.66075088227568,43.78342876910698,1.65123,Georgetown,0.7466712259154428,0.2215266374363027,0.03555896965348308,5004.844265445213,0,0,0.0,109.490388303885,6324.696927787105,0.0,4.70492853349926,8.752375493737066
33046,-69.59091636912149,43.948128737275255,0.61045,Newcastle,0.7439050606519513,0.7206833383685503,0.33667923365687774,1632.9369462268596,0,0,0.0,45.5244604950325,1058.7420916788003,0.0,3.8399782064381354,6.965780847764516
22408,-69.94744496170138,43.837685118979216,0.56909,Harpswell,0.7437448060350139,-0.3942673911186938,0.29228206114633026,1845.053970188741,2,43,167579.06976744186,85.54883033753583,1007.3257413520631,12.02921654449039,4.4607087672332195,6.916046552530864
17284,-69.96219615969748,43.7880412343941,0.18688,Harpswell,0.7402246124265466,-0.3942673911186938,0.11712997018867306,3216.706656622887,14,68,245601.4705882353,150.01151533314595,864.5994619087433,12.411469534602881,5.017356094391651,6.763422286452402
24661,-69.95087603478838,43.85791494240172,1.36713,Harpswell,0.7385799243436216,-0.3942673911186938,0.6948361890598242,546.1187405898944,6,47,107568.08510638298,162.2553016028063,1279.552564073406,11.58588857228979,5.095315242990981,7.155046954444396
14270,-70.12302425676732,43.74830780234005,0.68947,Yarmouth,0.7332789877140813,0.4139163699808266,0.5320161981210877,946.6220137619728,0,17,0.0,81.36599295116604,698.5903967531394,0.0,4.411172644825168,6.55049501628228
21908,-70.04686238864349,43.832315746986346,0.67864,Brunswick,0.730349470173753,-0.0332256476283207,0.20724054661046062,2360.812649200257,0,0,0.0,56.560268751380335,1773.8361677189546,0.0,4.052832551073249,7.481463397772975
61862,-68.93631293429806,44.273758888451,0.354,Camden,0.7293935783025852,-0.7033030471770596,0.5037988672406238,1028.367245245251,0,0,0.0,34.89749295429271,5240.207263791096,0.0,3.5806674589134517,8.564307144631762
32768,-69.33231089395363,43.94467165365058,0.54205,Cushing,0.7288333873991476,-0.9736958196190448,0.14602490647884864,2885.9671192532023,0,0,0.0,227.7388398646756,1372.5933691311973,0.0,5.432580915488655,7.22518548220644
33208,-69.57536137679028,43.950459013123464,2.86268,Newcastle,0.726125586221749,0.7206833383685503,0.31481060490498575,1733.6761128783362,0,0,0.0,36.42270394240336,564.5703641415358,0.0,3.6222775775192626,6.337834716005791
24908,-69.9820164685234,43.8599024927415,4.74378,Brunswick,0.7245122390456774,-0.0332256476283207,0.4672590090082181,1141.307327873812,13,54,86620.37037037036,266.84846870042804,1854.522056652554,11.36930183512801,5.590421405306438,7.525921367604646
19407,-70.02782239991868,43.80997926052719,0.08753,Harpswell,0.7225531965965937,-0.3942673911186938,0.23473812679790737,2173.927110365341,0,1,0.0,84.87108348192864,892.759533612299,0.0,4.452847142305136,6.795436760930122
63799,-68.98329571701063,44.29853382714106,0.03732,Camden,0.7204002601822252,-0.7033030471770596,0.15829480253139605,2764.9442184958525,0,0,0.0,120.79011373987998,5159.799815387096,0.0,4.8022991840002165,8.548846849445884
